experiment_id,customer_id,experiment_name,group,assignment_date,converted
EXP01343,C05820,New_Product_Page,Treatment,2025-10-31 03:07:58,1
EXP01344,C06203,New_Product_Page,Treatment,2025-07-09 21:50:17,0
EXP01345,C07315,New_Product_Page,Treatment,2025-10-06 16:11:52,0
EXP01346,C08923,New_Product_Page,Control,2025-08-10 17:39:39,0
EXP01347,C03560,New_Product_Page,Control,2025-07-09 16:27:54,0
EXP01348,C09509,New_Product_Page,Treatment,2025-09-22 00:08:17,0
EXP01349,C05874,New_Product_Page,Treatment,2025-08-29 17:39:39,0
EXP01350,C05880,New_Product_Page,Treatment,2025-08-16 12:20:19,0
EXP01351,C01831,New_Product_Page,Control,2025-07-10 10:01:35,0
EXP01352,C06338,New_Product_Page,Control,2025-10-31 23:36:23,0
EXP01353,C06666,New_Product_Page,Treatment,2025-09-21 03:50:55,0
EXP01354,C05395,New_Product_Page,Control,2025-07-26 07:06:56,0
EXP01355,C02574,New_Product_Page,Control,2025-09-26 21:46:19,0
EXP01356,C05971,New_Product_Page,Control,2025-09-11 12:10:42,0
EXP01357,C04568,New_Product_Page,Control,2025-09-29 00:27:44,0
EXP01358,C07773,New_Product_Page,Control,2025-07-27 20:12:37,0
EXP01359,C01094,New_Product_Page,Control,2025-08-02 15:21:47,1
EXP01360,C04385,New_Product_Page,Treatment,2025-10-08 03:22:59,0
EXP01361,C05255,New_Product_Page,Control,2025-10-18 21:56:52,0
EXP01362,C09414,New_Product_Page,Treatment,2025-07-25 20:33:29,0
EXP01363,C01987,New_Product_Page,Treatment,2025-10-07 22:34:11,0
EXP01364,C02392,New_Product_Page,Control,2025-10-03 04:42:15,1
EXP01365,C05436,New_Product_Page,Control,2025-08-10 09:55:39,0
EXP01366,C07765,New_Product_Page,Control,2025-10-26 15:01:37,0
EXP01367,C01394,New_Product_Page,Treatment,2025-07-08 06:36:10,0
EXP01368,C09440,New_Product_Page,Control,2025-08-19 16:08:04,0
EXP01369,C05777,New_Product_Page,Control,2025-07-21 02:43:26,0
EXP01370,C05283,New_Product_Page,Treatment,2025-07-01 10:29:59,0
EXP01371,C08643,New_Product_Page,Control,2025-08-24 14:45:19,0
EXP01372,C06143,New_Product_Page,Treatment,2025-10-21 08:55:08,0
EXP01373,C08509,New_Product_Page,Treatment,2025-10-11 17:50:50,0
EXP01374,C03512,New_Product_Page,Treatment,2025-07-01 21:22:53,0
EXP01375,C09346,New_Product_Page,Control,2025-08-19 14:42:26,0
EXP01376,C04918,New_Product_Page,Treatment,2025-07-27 13:50:25,0
EXP01377,C04967,New_Product_Page,Treatment,2025-09-19 06:29:22,0
EXP01378,C02467,New_Product_Page,Control,2025-10-12 14:34:30,0
EXP01379,C02380,New_Product_Page,Control,2025-10-30 00:06:36,0
EXP01380,C03408,New_Product_Page,Control,2025-07-07 06:44:23,0
EXP01381,C05443,New_Product_Page,Treatment,2025-07-26 20:55:42,1
EXP01382,C04686,New_Product_Page,Control,2025-10-02 15:31:22,0
EXP01383,C03109,New_Product_Page,Control,2025-07-26 04:50:40,0
EXP01384,C05081,New_Product_Page,Control,2025-09-20 00:23:54,0
EXP01385,C08361,New_Product_Page,Control,2025-10-08 23:12:22,0
EXP01386,C00845,New_Product_Page,Control,2025-10-13 14:32:34,0
EXP01387,C01890,New_Product_Page,Treatment,2025-08-19 22:18:49,0
EXP01388,C00757,New_Product_Page,Treatment,2025-09-21 18:10:22,1
EXP01389,C08970,New_Product_Page,Control,2025-09-11 21:06:19,0
EXP01390,C00903,New_Product_Page,Treatment,2025-07-10 06:57:24,0
EXP01391,C07008,New_Product_Page,Treatment,2025-10-10 01:17:35,0
EXP01392,C01534,New_Product_Page,Treatment,2025-10-04 09:33:43,0
EXP01393,C03357,New_Product_Page,Control,2025-09-07 03:00:58,0
EXP01394,C02839,New_Product_Page,Control,2025-07-10 22:45:01,0
EXP01395,C02999,New_Product_Page,Control,2025-09-26 11:55:12,0
EXP01396,C08557,New_Product_Page,Treatment,2025-07-30 14:06:56,0
EXP01397,C01867,New_Product_Page,Treatment,2025-10-16 04:51:06,0
EXP01398,C05818,New_Product_Page,Control,2025-10-17 16:16:58,0
EXP01399,C09481,New_Product_Page,Control,2025-08-21 03:59:22,0
EXP01400,C08714,New_Product_Page,Treatment,2025-08-18 22:31:45,0
EXP01401,C04994,New_Product_Page,Control,2025-07-23 14:06:41,1
EXP01402,C02611,New_Product_Page,Treatment,2025-07-25 17:43:36,0
EXP01403,C09631,New_Product_Page,Treatment,2025-09-21 19:32:02,0
EXP01404,C02770,New_Product_Page,Control,2025-09-13 03:47:27,0
EXP01405,C08380,New_Product_Page,Control,2025-09-25 23:38:06,0
EXP01406,C01220,New_Product_Page,Control,2025-09-24 09:23:44,0
EXP01407,C05349,New_Product_Page,Control,2025-07-01 17:56:12,0
EXP01408,C09801,New_Product_Page,Treatment,2025-08-14 18:35:39,0
EXP01409,C04880,New_Product_Page,Treatment,2025-07-02 19:50:49,0
EXP01410,C09522,New_Product_Page,Control,2025-09-27 13:24:23,0
EXP01411,C04378,New_Product_Page,Control,2025-09-26 06:17:35,0
EXP01412,C07186,New_Product_Page,Control,2025-08-23 16:44:31,0
EXP01413,C05433,New_Product_Page,Treatment,2025-10-04 09:08:41,0
EXP01414,C03965,New_Product_Page,Treatment,2025-09-29 02:51:12,0
EXP01415,C06181,New_Product_Page,Control,2025-08-05 03:58:03,0
EXP01416,C06967,New_Product_Page,Control,2025-10-03 03:44:18,0
EXP01417,C04260,New_Product_Page,Control,2025-09-23 22:21:24,0
EXP01418,C02389,New_Product_Page,Control,2025-09-09 23:47:08,0
EXP01419,C04767,New_Product_Page,Control,2025-09-12 17:51:09,1
EXP01420,C01474,New_Product_Page,Treatment,2025-09-13 07:47:04,0
EXP01421,C09499,New_Product_Page,Control,2025-08-17 04:15:34,0
EXP01422,C02048,New_Product_Page,Treatment,2025-07-09 20:56:27,0
EXP01423,C09609,New_Product_Page,Control,2025-10-21 00:44:43,0
EXP01424,C01899,New_Product_Page,Treatment,2025-08-10 10:52:57,0
EXP01425,C07438,New_Product_Page,Control,2025-08-23 17:31:40,0
EXP01426,C07310,New_Product_Page,Treatment,2025-08-07 13:44:04,0
EXP01427,C06138,New_Product_Page,Treatment,2025-07-26 10:48:38,1
EXP01428,C04470,New_Product_Page,Treatment,2025-09-10 10:44:08,0
EXP01429,C07260,New_Product_Page,Control,2025-08-25 20:21:01,0
EXP01430,C00825,New_Product_Page,Treatment,2025-08-05 05:25:27,0
EXP01431,C09618,New_Product_Page,Control,2025-08-13 15:52:57,0
EXP01432,C03151,New_Product_Page,Control,2025-08-03 21:32:02,0
EXP01433,C07250,New_Product_Page,Control,2025-08-26 20:31:04,0
EXP01434,C08849,New_Product_Page,Control,2025-07-22 22:50:05,0
EXP01435,C01762,New_Product_Page,Control,2025-09-15 19:48:40,0
EXP01436,C04877,New_Product_Page,Control,2025-08-31 12:31:06,0
EXP01437,C00342,New_Product_Page,Control,2025-10-25 13:50:59,0
EXP01438,C03534,New_Product_Page,Control,2025-09-29 12:36:58,0
EXP01439,C06534,New_Product_Page,Treatment,2025-08-01 07:33:01,0
EXP01440,C04975,New_Product_Page,Treatment,2025-07-04 11:07:06,0
EXP01441,C03818,New_Product_Page,Treatment,2025-10-27 19:45:23,0
EXP01442,C08695,New_Product_Page,Control,2025-10-23 07:35:22,1
EXP01443,C07409,New_Product_Page,Treatment,2025-07-11 15:14:12,0
EXP01444,C08414,New_Product_Page,Treatment,2025-09-25 22:40:04,0
EXP01445,C05342,New_Product_Page,Treatment,2025-10-16 06:06:37,0
EXP01446,C00148,New_Product_Page,Control,2025-07-17 17:30:13,0
EXP01447,C01504,New_Product_Page,Treatment,2025-10-08 02:14:47,0
EXP01448,C09269,New_Product_Page,Control,2025-07-01 10:45:38,0
EXP01449,C06874,New_Product_Page,Control,2025-07-28 07:40:50,0
EXP01450,C00996,New_Product_Page,Treatment,2025-07-23 09:25:19,0
EXP01451,C00587,New_Product_Page,Control,2025-07-28 23:02:00,0
EXP01452,C04913,New_Product_Page,Treatment,2025-07-14 00:42:15,0
EXP01453,C08846,New_Product_Page,Treatment,2025-08-09 07:47:48,0
EXP01454,C00928,New_Product_Page,Treatment,2025-10-20 12:53:45,0
EXP01455,C01795,New_Product_Page,Control,2025-07-17 14:15:41,0
EXP01456,C08224,New_Product_Page,Control,2025-10-14 09:35:10,0
EXP01457,C04319,New_Product_Page,Control,2025-09-30 12:37:36,0
EXP01458,C07467,New_Product_Page,Treatment,2025-07-24 16:20:56,0
EXP01459,C01657,New_Product_Page,Control,2025-07-30 09:55:15,0
EXP01460,C07082,New_Product_Page,Control,2025-07-09 11:29:23,0
EXP01461,C00264,New_Product_Page,Treatment,2025-09-16 23:31:34,0
EXP01462,C00655,New_Product_Page,Control,2025-09-27 12:22:26,0
EXP01463,C09629,New_Product_Page,Control,2025-08-31 04:51:08,0
EXP01464,C00494,New_Product_Page,Control,2025-08-23 02:12:47,0
EXP01465,C04517,New_Product_Page,Treatment,2025-09-19 00:32:52,0
EXP01466,C02203,New_Product_Page,Treatment,2025-10-22 14:30:26,0
EXP01467,C03462,New_Product_Page,Control,2025-10-04 20:20:38,0
EXP01468,C07622,New_Product_Page,Control,2025-09-11 18:11:29,0
EXP01469,C06051,New_Product_Page,Treatment,2025-07-19 23:17:27,0
EXP01470,C02447,New_Product_Page,Control,2025-09-20 22:19:25,0
EXP01471,C09763,New_Product_Page,Treatment,2025-07-06 09:26:33,0
EXP01472,C03708,New_Product_Page,Treatment,2025-08-12 18:10:06,0
EXP01473,C02040,New_Product_Page,Control,2025-09-11 18:16:01,0
EXP01474,C09886,New_Product_Page,Control,2025-07-17 06:35:43,1
EXP01475,C07235,New_Product_Page,Treatment,2025-09-09 01:45:53,0
EXP01476,C07109,New_Product_Page,Treatment,2025-07-05 23:31:23,1
EXP01477,C06077,New_Product_Page,Control,2025-07-14 21:33:09,0
EXP01478,C02386,New_Product_Page,Treatment,2025-07-06 22:50:45,0
EXP01479,C07159,New_Product_Page,Treatment,2025-09-16 12:43:36,0
EXP01480,C05293,New_Product_Page,Control,2025-08-11 09:06:22,1
EXP01481,C06946,New_Product_Page,Treatment,2025-10-17 16:45:46,1
EXP01482,C00104,New_Product_Page,Control,2025-08-09 20:25:40,0
EXP01483,C08017,New_Product_Page,Control,2025-10-01 23:10:42,0
EXP01484,C07262,New_Product_Page,Treatment,2025-08-17 22:17:22,0
EXP01485,C07897,New_Product_Page,Treatment,2025-09-15 17:43:30,0
EXP01486,C02960,New_Product_Page,Treatment,2025-08-30 22:25:32,0
EXP01487,C03864,New_Product_Page,Treatment,2025-08-13 22:47:22,0
EXP01488,C01628,New_Product_Page,Control,2025-08-20 00:17:46,0
EXP01489,C06518,New_Product_Page,Control,2025-07-11 02:13:17,0
EXP01490,C02545,New_Product_Page,Control,2025-07-23 00:17:23,0
EXP01491,C06258,New_Product_Page,Control,2025-07-26 02:48:55,1
EXP01492,C01049,New_Product_Page,Control,2025-07-18 08:26:01,0
EXP01493,C03385,New_Product_Page,Treatment,2025-08-25 19:52:01,1
EXP01494,C06086,New_Product_Page,Treatment,2025-08-29 00:58:15,0
EXP01495,C09552,New_Product_Page,Control,2025-07-31 16:17:31,0
EXP01496,C02680,New_Product_Page,Control,2025-07-01 20:47:22,0
EXP01497,C04447,New_Product_Page,Treatment,2025-08-02 15:08:07,0
EXP01498,C07902,New_Product_Page,Treatment,2025-09-25 09:34:17,0
EXP01499,C08237,New_Product_Page,Control,2025-10-18 04:35:04,0
EXP01500,C05602,New_Product_Page,Treatment,2025-09-21 21:08:06,0
EXP01501,C04518,New_Product_Page,Control,2025-10-12 19:52:58,0
EXP01502,C04088,New_Product_Page,Treatment,2025-08-23 19:42:34,0
EXP01503,C02815,New_Product_Page,Treatment,2025-08-03 07:18:03,0
EXP01504,C06110,New_Product_Page,Control,2025-09-15 16:03:42,0
EXP01505,C04879,New_Product_Page,Control,2025-07-24 22:57:02,0
EXP01506,C02855,New_Product_Page,Treatment,2025-10-15 10:31:34,0
EXP01507,C05402,New_Product_Page,Treatment,2025-07-30 08:36:55,1
EXP01508,C00108,New_Product_Page,Treatment,2025-08-02 15:41:45,0
EXP01509,C01726,New_Product_Page,Treatment,2025-10-21 15:40:44,1
EXP01510,C00708,New_Product_Page,Control,2025-07-18 18:35:51,0
EXP01511,C04992,New_Product_Page,Control,2025-09-11 21:33:43,0
EXP01512,C02697,New_Product_Page,Control,2025-08-12 13:17:50,0
EXP01513,C01261,New_Product_Page,Control,2025-08-20 20:55:39,1
EXP01514,C07998,New_Product_Page,Treatment,2025-08-17 09:18:42,0
EXP01515,C03196,New_Product_Page,Treatment,2025-10-17 14:57:57,0
EXP01516,C08748,New_Product_Page,Control,2025-09-05 22:52:51,0
EXP01517,C05819,New_Product_Page,Treatment,2025-09-28 21:49:29,0
EXP01518,C04736,New_Product_Page,Control,2025-07-16 23:03:04,0
EXP01519,C06367,New_Product_Page,Treatment,2025-09-09 08:53:21,0
EXP01520,C04836,New_Product_Page,Control,2025-07-28 20:33:49,0
EXP01521,C02106,New_Product_Page,Treatment,2025-08-04 22:56:38,0
EXP01522,C02238,New_Product_Page,Treatment,2025-08-11 22:53:56,0
EXP01523,C02681,New_Product_Page,Control,2025-08-26 08:30:34,0
EXP01524,C02757,New_Product_Page,Treatment,2025-08-30 22:07:21,0
EXP01525,C06511,New_Product_Page,Treatment,2025-08-20 19:45:17,0
EXP01526,C00313,New_Product_Page,Control,2025-08-04 23:32:51,0
EXP01527,C08765,New_Product_Page,Control,2025-08-30 17:07:14,0
EXP01528,C03607,New_Product_Page,Treatment,2025-08-21 03:39:57,0
EXP01529,C08256,New_Product_Page,Treatment,2025-10-06 04:08:52,0
EXP01530,C02828,New_Product_Page,Control,2025-07-20 03:48:21,0
EXP01531,C05968,New_Product_Page,Control,2025-09-02 15:05:40,0
EXP01532,C00252,New_Product_Page,Treatment,2025-10-21 21:15:54,0
EXP01533,C00946,New_Product_Page,Treatment,2025-08-07 17:53:17,0
EXP01534,C00038,New_Product_Page,Treatment,2025-10-04 08:25:40,0
EXP01535,C05945,New_Product_Page,Treatment,2025-07-21 11:59:26,0
EXP01536,C09971,New_Product_Page,Treatment,2025-10-20 18:32:58,1
EXP01537,C04162,New_Product_Page,Treatment,2025-08-13 06:50:00,0
EXP01538,C03709,New_Product_Page,Treatment,2025-10-02 04:31:13,0
EXP01539,C03908,New_Product_Page,Control,2025-07-02 07:26:08,0
EXP01540,C09539,New_Product_Page,Treatment,2025-07-26 07:54:29,0
EXP01541,C09607,New_Product_Page,Treatment,2025-09-10 07:28:29,0
EXP01542,C06085,New_Product_Page,Control,2025-09-25 20:34:58,0
EXP01543,C04527,New_Product_Page,Control,2025-08-18 14:15:27,1
EXP01544,C03746,New_Product_Page,Control,2025-08-10 12:12:04,0
EXP01545,C04471,New_Product_Page,Treatment,2025-09-05 03:00:36,0
EXP01546,C08833,New_Product_Page,Control,2025-08-30 16:50:46,0
EXP01547,C00879,New_Product_Page,Treatment,2025-08-25 06:28:40,0
EXP01548,C02825,New_Product_Page,Control,2025-08-01 19:00:47,0
EXP01549,C02276,New_Product_Page,Treatment,2025-07-30 14:13:22,0
EXP01550,C00959,New_Product_Page,Control,2025-09-09 02:39:48,0
EXP01551,C07842,New_Product_Page,Control,2025-09-30 22:42:38,0
EXP01552,C02898,New_Product_Page,Treatment,2025-09-15 10:45:19,0
EXP01553,C00057,New_Product_Page,Treatment,2025-10-04 20:18:12,0
EXP01554,C06650,New_Product_Page,Treatment,2025-10-17 04:37:49,0
EXP01555,C09075,New_Product_Page,Treatment,2025-10-20 19:31:32,0
EXP01556,C05585,New_Product_Page,Treatment,2025-10-08 05:21:31,0
EXP01557,C00726,New_Product_Page,Treatment,2025-09-26 07:10:36,1
EXP01558,C08550,New_Product_Page,Treatment,2025-07-03 01:15:57,0
EXP01559,C09524,New_Product_Page,Control,2025-08-05 12:44:32,1
EXP01560,C02505,New_Product_Page,Control,2025-09-26 05:44:25,1
EXP01561,C03715,New_Product_Page,Control,2025-09-14 18:58:51,0
EXP01562,C09559,New_Product_Page,Treatment,2025-10-17 03:33:17,0
EXP01563,C03961,New_Product_Page,Control,2025-10-09 18:55:36,0
EXP01564,C06321,New_Product_Page,Treatment,2025-09-23 19:53:50,0
EXP01565,C01007,New_Product_Page,Treatment,2025-10-04 12:34:37,0
EXP01566,C00181,New_Product_Page,Treatment,2025-10-07 04:25:27,0
EXP01567,C04983,New_Product_Page,Control,2025-10-27 18:12:02,0
EXP01568,C08700,New_Product_Page,Control,2025-10-08 15:32:18,0
EXP01569,C08073,New_Product_Page,Treatment,2025-07-17 23:51:17,0
EXP01570,C01859,New_Product_Page,Treatment,2025-07-24 19:35:33,0
EXP01571,C00063,New_Product_Page,Treatment,2025-09-01 13:06:49,0
EXP01572,C06838,New_Product_Page,Control,2025-10-14 00:22:16,0
EXP01573,C00728,New_Product_Page,Treatment,2025-07-14 07:41:35,0
EXP01574,C06019,New_Product_Page,Control,2025-10-07 01:39:54,0
EXP01575,C03051,New_Product_Page,Treatment,2025-07-16 20:13:51,0
EXP01576,C07652,New_Product_Page,Treatment,2025-09-29 20:30:57,0
EXP01577,C04860,New_Product_Page,Treatment,2025-09-24 19:06:15,0
EXP01578,C01978,New_Product_Page,Control,2025-10-20 07:49:09,0
EXP01579,C06773,New_Product_Page,Treatment,2025-08-23 21:49:24,0
EXP01580,C07456,New_Product_Page,Treatment,2025-08-05 16:33:37,0
EXP01581,C00122,New_Product_Page,Treatment,2025-07-30 15:45:40,0
EXP01582,C00235,New_Product_Page,Treatment,2025-10-25 19:47:58,0
EXP01583,C06375,New_Product_Page,Control,2025-08-24 09:21:05,0
EXP01584,C05122,New_Product_Page,Control,2025-07-07 01:45:43,0
EXP01585,C06025,New_Product_Page,Treatment,2025-08-03 21:58:12,0
EXP01586,C07686,New_Product_Page,Treatment,2025-08-29 17:53:31,0
EXP01587,C00939,New_Product_Page,Control,2025-08-18 20:06:20,0
EXP01588,C02305,New_Product_Page,Treatment,2025-10-24 11:55:24,0
EXP01589,C09527,New_Product_Page,Treatment,2025-07-15 20:46:24,0
EXP01590,C00275,New_Product_Page,Control,2025-07-21 22:25:55,0
EXP01591,C04506,New_Product_Page,Treatment,2025-07-07 10:40:52,0
EXP01592,C01800,New_Product_Page,Control,2025-10-08 03:28:20,0
EXP01593,C02738,New_Product_Page,Treatment,2025-10-08 10:59:52,0
EXP01594,C07353,New_Product_Page,Control,2025-08-21 17:25:55,0
EXP01595,C08487,New_Product_Page,Treatment,2025-07-21 05:15:25,0
EXP01596,C03371,New_Product_Page,Treatment,2025-08-09 20:06:12,0
EXP01597,C04283,New_Product_Page,Treatment,2025-09-05 18:52:47,0
EXP01598,C02073,New_Product_Page,Control,2025-08-28 03:06:00,0
EXP01599,C09487,New_Product_Page,Treatment,2025-07-27 14:31:53,0
EXP01600,C01282,New_Product_Page,Treatment,2025-07-03 07:24:17,0
EXP01601,C05933,New_Product_Page,Treatment,2025-07-03 06:52:15,0
EXP01602,C08632,New_Product_Page,Treatment,2025-10-05 15:05:44,0
EXP01603,C07898,New_Product_Page,Control,2025-07-01 02:07:24,0
EXP01604,C06262,New_Product_Page,Control,2025-08-19 13:47:40,0
EXP01605,C05110,New_Product_Page,Treatment,2025-08-10 21:14:19,0
EXP01606,C01643,New_Product_Page,Treatment,2025-07-28 00:18:52,0
EXP01607,C02484,New_Product_Page,Treatment,2025-08-22 21:24:26,0
EXP01608,C07167,New_Product_Page,Control,2025-09-16 13:27:49,0
EXP01609,C07970,New_Product_Page,Control,2025-10-07 05:30:45,0
EXP01610,C05214,New_Product_Page,Treatment,2025-09-30 04:04:52,0
EXP01611,C08828,New_Product_Page,Treatment,2025-10-15 09:16:39,0
EXP01612,C01170,New_Product_Page,Control,2025-08-07 17:11:17,1
EXP01613,C09973,New_Product_Page,Treatment,2025-09-09 16:53:42,0
EXP01614,C04995,New_Product_Page,Control,2025-09-17 14:31:23,0
EXP01615,C02030,New_Product_Page,Treatment,2025-09-23 06:36:25,0
EXP01616,C00776,New_Product_Page,Treatment,2025-10-19 21:59:08,0
EXP01617,C07173,New_Product_Page,Treatment,2025-07-25 23:39:19,1
EXP01618,C03625,New_Product_Page,Treatment,2025-10-19 18:54:06,0
EXP01619,C01738,New_Product_Page,Treatment,2025-09-25 09:30:44,0
EXP01620,C09878,New_Product_Page,Control,2025-08-23 17:30:36,0
EXP01621,C07240,New_Product_Page,Control,2025-09-10 21:51:29,0
EXP01622,C02499,New_Product_Page,Control,2025-07-17 20:40:41,0
EXP01623,C06109,New_Product_Page,Control,2025-10-26 19:17:28,0
EXP01624,C03176,New_Product_Page,Treatment,2025-09-22 15:06:21,0
EXP01625,C01123,New_Product_Page,Control,2025-07-23 18:24:59,0
EXP01626,C04764,New_Product_Page,Treatment,2025-07-24 18:24:52,0
EXP01627,C08977,New_Product_Page,Treatment,2025-09-08 08:58:26,0
EXP01628,C04004,New_Product_Page,Treatment,2025-10-09 23:16:58,0
EXP01629,C00491,New_Product_Page,Treatment,2025-09-30 05:42:58,1
EXP01630,C09498,New_Product_Page,Control,2025-09-02 11:05:51,1
EXP01631,C09815,New_Product_Page,Control,2025-10-10 08:01:36,1
EXP01632,C03633,New_Product_Page,Treatment,2025-09-08 22:52:12,0
EXP01633,C08269,New_Product_Page,Treatment,2025-08-26 12:27:30,0
EXP01634,C01511,New_Product_Page,Control,2025-07-02 10:04:36,0
EXP01635,C05551,New_Product_Page,Treatment,2025-09-14 19:37:14,0
EXP01636,C01660,New_Product_Page,Control,2025-10-01 13:14:12,0
EXP01637,C05177,New_Product_Page,Control,2025-10-15 16:42:50,0
EXP01638,C05659,New_Product_Page,Control,2025-09-16 10:40:20,1
EXP01639,C03213,New_Product_Page,Control,2025-08-11 08:57:04,0
EXP01640,C08855,New_Product_Page,Treatment,2025-10-31 17:47:03,0
EXP01641,C09513,New_Product_Page,Treatment,2025-07-21 08:23:16,0
EXP01642,C04743,New_Product_Page,Control,2025-08-26 20:47:22,0
EXP01643,C02288,New_Product_Page,Treatment,2025-07-25 02:34:18,0
EXP01644,C09596,New_Product_Page,Control,2025-07-20 19:13:51,0
EXP01645,C02271,New_Product_Page,Control,2025-08-20 17:07:52,0
EXP01646,C05927,New_Product_Page,Treatment,2025-08-10 02:45:57,0
EXP01647,C02570,New_Product_Page,Control,2025-08-28 13:03:12,0
EXP01648,C04813,New_Product_Page,Treatment,2025-08-02 15:08:05,0
EXP01649,C02543,New_Product_Page,Control,2025-09-05 16:09:11,0
EXP01650,C08169,New_Product_Page,Treatment,2025-09-03 14:08:07,0
EXP01651,C03463,New_Product_Page,Control,2025-08-14 15:57:51,0
EXP01652,C04553,New_Product_Page,Treatment,2025-09-11 15:19:21,0
EXP01653,C02568,New_Product_Page,Treatment,2025-07-15 22:13:23,0
EXP01654,C05229,New_Product_Page,Control,2025-10-04 15:15:37,0
EXP01655,C03875,New_Product_Page,Control,2025-09-22 15:28:24,0
EXP01656,C04907,New_Product_Page,Treatment,2025-07-18 00:42:15,0
EXP01657,C00964,New_Product_Page,Treatment,2025-09-29 07:36:11,1
EXP01658,C09152,New_Product_Page,Treatment,2025-10-28 00:26:47,0
EXP01659,C04831,New_Product_Page,Treatment,2025-07-16 20:07:37,0
EXP01660,C02743,New_Product_Page,Treatment,2025-07-21 17:34:26,0
EXP01661,C04490,New_Product_Page,Treatment,2025-10-08 10:41:02,0
EXP01662,C03013,New_Product_Page,Treatment,2025-07-12 00:53:54,0
EXP01663,C08190,New_Product_Page,Control,2025-10-26 03:40:23,0
EXP01664,C01427,New_Product_Page,Control,2025-08-30 07:12:19,0
EXP01665,C08071,New_Product_Page,Control,2025-08-07 09:49:22,0
EXP01666,C03102,New_Product_Page,Control,2025-10-04 08:17:39,0
EXP01667,C01880,New_Product_Page,Treatment,2025-07-25 11:10:16,0
EXP01668,C08129,New_Product_Page,Control,2025-08-20 18:29:12,0
EXP01669,C08040,New_Product_Page,Control,2025-08-16 12:48:28,0
EXP01670,C08869,New_Product_Page,Control,2025-10-20 01:46:50,0
EXP01671,C08424,New_Product_Page,Treatment,2025-10-03 09:04:31,0
EXP01672,C05275,New_Product_Page,Control,2025-09-22 22:44:14,0
EXP01673,C02657,New_Product_Page,Treatment,2025-09-11 16:07:47,1
EXP01674,C01719,New_Product_Page,Control,2025-07-01 01:19:32,0
EXP01675,C03081,New_Product_Page,Treatment,2025-07-01 05:18:44,0
EXP01676,C05651,New_Product_Page,Control,2025-08-03 15:02:42,0
EXP01677,C01363,New_Product_Page,Control,2025-07-31 03:49:50,0
EXP01678,C07741,New_Product_Page,Treatment,2025-10-18 08:12:54,0
EXP01679,C00733,New_Product_Page,Treatment,2025-09-10 07:52:18,0
EXP01680,C06443,New_Product_Page,Treatment,2025-09-16 08:39:58,0
EXP01681,C08660,New_Product_Page,Control,2025-10-11 12:31:01,0
EXP01682,C05929,New_Product_Page,Treatment,2025-09-20 03:18:53,0
EXP01683,C01329,New_Product_Page,Control,2025-07-31 16:19:25,0
EXP01684,C07320,New_Product_Page,Treatment,2025-09-04 08:06:56,0
EXP01685,C01634,New_Product_Page,Treatment,2025-07-24 03:28:40,0
EXP01686,C03734,New_Product_Page,Treatment,2025-08-29 04:51:13,0
EXP01687,C01400,New_Product_Page,Treatment,2025-10-07 23:30:42,0
EXP01688,C04059,New_Product_Page,Control,2025-10-17 17:22:54,0
EXP01689,C03776,New_Product_Page,Control,2025-07-02 20:58:14,0
EXP01690,C00917,New_Product_Page,Treatment,2025-07-17 17:18:35,1
EXP01691,C00624,New_Product_Page,Control,2025-10-08 23:01:13,0
EXP01692,C02519,New_Product_Page,Control,2025-10-23 04:32:39,0
EXP01693,C09602,New_Product_Page,Treatment,2025-07-27 16:11:59,0
EXP01694,C07014,New_Product_Page,Control,2025-07-10 15:21:07,1
EXP01695,C05754,New_Product_Page,Control,2025-10-30 01:30:33,0
EXP01696,C05876,New_Product_Page,Treatment,2025-07-17 17:53:25,0
EXP01697,C06845,New_Product_Page,Control,2025-10-17 17:28:35,0
EXP01698,C08754,New_Product_Page,Treatment,2025-07-24 18:40:29,0
EXP01699,C09046,New_Product_Page,Control,2025-08-27 14:47:34,0
EXP01700,C07838,New_Product_Page,Control,2025-08-01 08:05:28,0
EXP01701,C00513,New_Product_Page,Treatment,2025-08-27 12:43:20,0
EXP01702,C03218,New_Product_Page,Control,2025-10-08 17:16:01,0
EXP01703,C03557,New_Product_Page,Control,2025-10-12 14:00:48,1
EXP01704,C02224,New_Product_Page,Control,2025-07-14 15:53:21,0
EXP01705,C00676,New_Product_Page,Treatment,2025-09-07 14:56:00,0
EXP01706,C09321,New_Product_Page,Treatment,2025-08-05 14:00:36,1
EXP01707,C03222,New_Product_Page,Treatment,2025-10-19 13:07:17,0
EXP01708,C07611,New_Product_Page,Treatment,2025-09-25 12:56:58,1
EXP01709,C03813,New_Product_Page,Control,2025-08-06 13:07:15,0
EXP01710,C09667,New_Product_Page,Treatment,2025-08-06 19:35:22,0
EXP01711,C03314,New_Product_Page,Control,2025-08-29 23:51:50,0
EXP01712,C00356,New_Product_Page,Control,2025-09-24 12:08:51,0
EXP01713,C06038,New_Product_Page,Control,2025-07-05 16:32:38,1
EXP01714,C04865,New_Product_Page,Treatment,2025-10-14 15:04:05,0
EXP01715,C03042,New_Product_Page,Control,2025-07-08 05:04:43,0
EXP01716,C03243,New_Product_Page,Treatment,2025-10-09 07:48:12,0
EXP01717,C02309,New_Product_Page,Treatment,2025-10-10 01:56:06,0
EXP01718,C05145,New_Product_Page,Treatment,2025-09-28 20:08:24,0
EXP01719,C05027,New_Product_Page,Control,2025-08-08 04:28:38,0
